max_temp,min_temp,igmin,min_grass,pressure_cbl,wind_speed,max_10minute_wind,dir_10minute_wind,max_gust,sun,dos,soil,potential_evap,evap,smd_wd,smd_md,smd_pd,Latitude,Longitude,year,month,day,temp_range,smd_combined,heatwave,high_wind,Cluster,extreme_rain,solar_cluster,extreme_gust,date,temperature_forecast
-0.58,-0.84,1.0,-1.08,990.6,-0.09,0.5,0.66,0.74,5.2,-0.02,8.28,1.2,-0.17,5.75,5.75,5.75,53.43,-6.24,2000.0,3.0,24.0,8.1,5.75,1.0,1.0,2.0,0.0,1.0,1.0,2000-03-24,-0.2083488400521449
-0.66,-1.2,1.0,-1.6,994.5,-0.22,-0.26,0.42,-0.29,6.6,-0.02,7.5,1.5,0.1,5.75,5.75,5.75,53.43,-6.24,2000.0,3.0,25.0,9.3,5.75,1.0,1.0,2.0,0.0,2.0,1.0,2000-03-25,-0.2083488400521449
-0.66,-0.79,1.0,-1.06,1000.5,0.51,0.5,0.77,0.84,5.7,-0.02,7.45,1.3,-0.03,5.75,5.75,5.75,53.43,-6.24,2000.0,3.0,26.0,7.5,5.75,1.0,1.0,2.0,0.0,2.0,1.0,2000-03-26,-0.2083488400521449
-0.72,-1.06,1.0,-1.31,1011.3,-0.34,-0.11,-2.03,-0.29,10.2,-0.02,7.2,1.6,0.24,5.75,5.75,5.75,53.43,-6.24,2000.0,3.0,27.0,8.4,5.75,1.0,1.0,2.0,0.0,3.0,1.0,2000-03-27,-0.2083488400521449
-1.01,-1.4,1.0,-1.54,1017.1,-0.67,-0.57,-1.44,-0.5,7.9,-0.02,7.25,1.4,-0.03,5.75,5.75,5.75,53.43,-6.24,2000.0,3.0,28.0,8.5,5.75,1.0,1.0,2.0,0.0,2.0,0.0,2000-03-28,-0.2083488400521449
-0.95,-1.38,1.0,-1.79,1014.2,-0.34,-0.26,-1.91,-0.19,10.0,-0.02,6.98,1.7,0.31,5.75,5.75,5.75,53.43,-6.24,2000.0,3.0,29.0,8.7,5.75,1.0,1.0,2.0,0.0,3.0,1.0,2000-03-29,-0.2083488400521449
-1.21,-1.92,1.0,-2.35,1007.4,-1.28,-1.18,-1.91,-1.01,1.1,-0.02,6.78,0.9,-0.65,5.75,5.75,5.75,53.43,-6.24,2000.0,3.0,30.0,9.8,5.75,1.0,1.0,2.0,0.0,0.0,0.0,2000-03-30,-0.2083488400521449
-0.76,-1.51,1.0,-1.85,996.5,-1.57,-1.79,-0.86,-1.74,0.7,-0.02,6.68,0.8,-0.72,5.75,5.75,5.75,53.43,-6.24,2000.0,3.0,31.0,10.2,5.75,1.0,1.0,2.0,0.0,0.0,0.0,2000-03-31,-0.2083488400521449
-1.09,-0.72,1.0,-0.85,987.5,-0.83,-0.88,-1.09,-0.81,0.0,-0.02,7.25,0.6,-0.92,5.75,5.75,5.75,53.43,-6.24,2000.0,4.0,1.0,5.1,5.75,1.0,1.0,2.0,1.0,0.0,0.0,2000-04-01,-0.2083488400521449
-0.66,-1.51,1.0,-1.71,987.9,-0.65,0.35,-1.91,0.22,6.0,-0.02,7.05,1.3,-0.1,5.75,5.75,3.6,53.43,-6.24,2000.0,4.0,2.0,10.7,5.03,1.0,1.0,2.0,1.0,2.0,1.0,2000-04-02,-0.2083488400521449
-1.54,-0.88,0.0,-0.54,992.5,2.8,1.57,-2.03,1.67,6.2,-0.02,6.55,1.5,0.51,4.4,4.4,0.1,53.43,-6.24,2000.0,4.0,3.0,3.6,2.97,1.0,1.0,0.0,1.0,2.0,1.0,2000-04-03,-0.2083488400521449
-1.23,-1.67,1.0,-1.6,1000.6,0.36,0.5,-2.14,0.22,11.3,-0.02,5.72,2.2,0.86,5.75,5.75,2.3,53.43,-6.24,2000.0,4.0,4.0,8.6,4.6,1.0,1.0,2.0,0.0,3.0,1.0,2000-04-04,-0.2083488400521449
-0.87,-2.17,1.0,-2.18,1010.9,-1.28,-1.49,-1.21,-0.91,10.2,-0.02,6.15,1.7,0.17,5.75,5.75,4.0,53.43,-6.24,2000.0,4.0,5.0,12.6,5.17,1.0,1.0,2.0,0.0,3.0,0.0,2000-04-05,-0.2083488400521449
-0.52,-1.96,1.0,-2.14,1019.0,-0.67,-0.42,-0.86,-0.5,11.2,-0.02,6.52,1.8,0.45,5.75,5.75,5.75,53.43,-6.24,2000.0,4.0,6.0,13.4,5.75,1.0,1.0,2.0,0.0,3.0,0.0,2000-04-06,-0.2083488400521449
-0.3,-1.45,1.0,-2.06,1019.9,-0.65,-0.72,0.42,-0.71,4.4,-0.02,7.02,1.9,0.45,5.75,5.75,5.75,53.43,-6.24,2000.0,4.0,7.0,12.2,5.75,1.0,1.0,2.0,0.0,1.0,0.0,2000-04-07,-0.2083488400521449
-0.36,-0.57,0.0,-0.48,1014.0,-0.83,-1.03,0.66,-1.22,0.6,-0.02,7.72,1.2,-0.31,5.75,5.75,5.75,53.43,-6.24,2000.0,4.0,8.0,8.0,5.75,1.0,1.0,1.0,0.0,0.0,0.0,2000-04-08,-0.2083488400521449
-0.6,-0.75,1.0,-1.41,1010.2,0.18,-0.11,-2.03,-0.19,8.6,-0.02,7.95,1.9,0.65,5.75,5.75,5.75,53.43,-6.24,2000.0,4.0,9.0,7.6,5.75,1.0,1.0,2.0,0.0,2.0,1.0,2000-04-09,-0.2083488400521449
-0.5,-0.52,1.0,-1.18,1003.5,-0.99,-0.88,0.89,-0.09,4.8,-0.02,8.28,1.6,0.1,5.75,5.75,5.75,53.43,-6.24,2000.0,4.0,10.0,7.1,5.75,1.0,1.0,2.0,0.0,1.0,1.0,2000-04-10,-0.2083488400521449
-1.13,-0.81,0.0,-0.29,987.5,0.38,0.2,1.47,0.84,3.3,-0.02,7.85,1.4,0.1,5.75,5.75,5.75,53.43,-6.24,2000.0,4.0,11.0,5.3,5.75,1.0,1.0,1.0,1.0,1.0,1.0,2000-04-11,-0.2083488400521449
-1.21,-1.0,1.0,-0.89,981.9,1.1,1.11,-2.03,0.84,0.3,-0.02,6.82,0.9,-0.51,5.75,5.75,3.0,53.43,-6.24,2000.0,4.0,12.0,5.7,4.83,1.0,1.0,2.0,1.0,0.0,1.0,2000-04-12,-0.2083488400521449
-1.01,-0.57,0.0,-0.62,989.2,0.72,0.35,-2.26,0.33,4.0,-0.02,6.9,1.8,0.45,3.4,3.4,0.6,53.43,-6.24,2000.0,4.0,13.0,4.8,2.47,1.0,1.0,0.0,1.0,1.0,1.0,2000-04-13,-0.2083488400521449
-0.97,-1.54,1.0,-1.39,993.2,-0.61,-0.26,-2.03,-0.5,9.8,-0.02,6.9,1.7,0.31,5.1,5.1,2.3,53.43,-6.24,2000.0,4.0,14.0,9.3,4.17,1.0,1.0,2.0,0.0,3.0,0.0,2000-04-14,-0.2083488400521449
-0.52,-1.99,1.0,-2.1,987.1,-0.45,-0.11,-0.74,0.02,4.8,-0.02,6.85,1.8,0.31,5.75,5.75,4.1,53.43,-6.24,2000.0,4.0,15.0,13.5,5.2,1.0,1.0,2.0,0.0,1.0,1.0,2000-04-15,-0.2083488400521449
-0.76,-0.21,0.0,0.04,981.6,0.33,0.81,-0.74,0.74,1.6,-0.02,7.3,1.4,-0.03,0.0,0.0,-2.6,53.43,-6.24,2000.0,4.0,16.0,4.4,-0.87,1.0,1.0,0.0,1.0,0.0,1.0,2000-04-16,-0.2083488400521449
-1.36,-1.06,0.0,-0.52,981.4,-0.72,-0.57,1.59,-0.29,0.2,-0.02,7.42,0.9,-0.51,0.0,-0.9,-3.4,53.43,-6.24,2000.0,4.0,17.0,5.3,-1.43,1.0,1.0,0.0,0.0,0.0,1.0,2000-04-17,-0.2083488400521449
-0.58,-1.11,1.0,-1.12,987.9,-1.46,-1.03,-0.86,-0.81,5.3,-0.02,7.4,1.5,-0.03,1.5,1.5,-1.8,53.43,-6.24,2000.0,4.0,18.0,9.3,0.4,1.0,1.0,2.0,0.0,1.0,0.0,2000-04-18,-0.2083488400521449
-0.44,-1.47,1.0,-1.75,987.2,0.74,1.27,-0.74,1.15,2.9,-0.02,7.35,0.9,-0.31,2.2,2.2,-0.9,53.43,-6.24,2000.0,4.0,19.0,11.6,1.17,1.0,1.0,2.0,0.0,1.0,1.0,2000-04-19,-0.2083488400521449
-0.19,0.47,0.0,0.17,983.9,0.89,0.81,-0.16,1.36,5.4,-0.02,8.3,1.9,0.51,3.8,3.8,0.8,53.43,-6.24,2000.0,4.0,20.0,4.2,2.8,1.0,1.0,0.0,0.0,1.0,1.0,2000-04-20,-0.2083488400521449
0.17,0.13,0.0,-0.0,988.7,0.4,0.65,-0.16,0.53,7.1,-0.02,8.82,2.3,0.79,4.3,4.3,1.3,53.43,-6.24,2000.0,4.0,21.0,7.5,3.3,1.0,1.0,1.0,0.0,2.0,1.0,2000-04-21,-0.2083488400521449
0.09,-0.14,1.0,-0.85,993.2,-0.31,-0.26,-0.74,-0.4,6.4,-0.02,9.1,2.0,0.58,3.4,3.4,0.5,53.43,-6.24,2000.0,4.0,22.0,8.3,2.43,1.0,1.0,2.0,1.0,2.0,0.0,2000-04-22,-0.2083488400521449
-0.03,-0.21,0.0,-0.81,995.1,-0.27,-0.42,-0.74,-0.5,6.8,-0.02,9.62,1.7,0.31,0.0,-0.2,-3.0,53.43,-6.24,2000.0,4.0,23.0,8.0,-1.07,1.0,1.0,0.0,1.0,2.0,0.0,2000-04-23,-0.2083488400521449
0.09,0.38,0.0,-0.12,994.8,-0.0,-0.11,-0.86,-0.19,7.6,-0.02,10.0,2.2,0.86,0.0,-2.1,-3.45,53.43,-6.24,2000.0,4.0,24.0,6.0,-1.85,1.0,1.0,0.0,1.0,2.0,1.0,2000-04-24,-0.2083488400521449
-1.05,-0.03,0.0,0.54,993.2,0.98,0.35,-2.26,0.22,0.0,-0.02,9.52,0.7,-0.72,0.0,-3.45,-3.45,53.43,-6.24,2000.0,4.0,25.0,2.2,-2.3,1.0,1.0,0.0,1.0,0.0,1.0,2000-04-25,-0.2083488400521449
-0.64,-0.12,0.0,0.46,993.2,-0.38,-0.57,1.47,-0.5,0.0,-0.02,8.98,0.8,-0.65,0.0,-3.45,-3.45,53.43,-6.24,2000.0,4.0,26.0,4.6,-2.3,1.0,1.0,0.0,1.0,0.0,0.0,2000-04-26,-0.2083488400521449
-1.13,-0.5,0.0,0.46,996.6,-1.21,-1.18,-2.26,-1.12,0.0,-0.02,8.9,0.8,-0.72,0.0,-0.2,-3.45,53.43,-6.24,2000.0,4.0,27.0,3.9,-1.22,1.0,1.0,2.0,0.0,0.0,0.0,2000-04-27,-0.2083488400521449
-0.03,-1.06,1.0,-0.89,999.4,-1.14,-1.33,-1.09,-0.81,13.0,-0.02,9.48,2.5,1.06,2.5,2.5,-3.45,53.43,-6.24,2000.0,4.0,28.0,11.8,0.52,1.0,1.0,2.0,0.0,3.0,0.0,2000-04-28,-0.2083488400521449
-0.05,-0.41,0.0,-0.52,1004.7,-1.21,-1.18,-0.86,-0.81,2.3,-0.02,10.22,1.3,-0.24,0.0,-3.45,-3.45,53.43,-6.24,2000.0,4.0,29.0,8.8,-2.3,1.0,1.0,2.0,1.0,1.0,0.0,2000-04-29,-0.2083488400521449
0.21,-0.95,1.0,-1.0,1011.0,-0.94,-0.72,-1.33,-0.81,10.4,-0.02,10.22,2.4,0.99,2.4,2.4,-3.45,53.43,-6.24,2000.0,4.0,30.0,12.5,0.45,1.0,1.0,2.0,0.0,3.0,0.0,2000-04-30,-0.2083488400521449
0.58,-0.66,0.0,-0.79,1015.4,-1.34,-1.49,-1.44,-1.53,13.4,-0.02,10.88,2.7,1.2,5.1,5.1,-3.45,53.43,-6.24,2000.0,5.0,1.0,13.0,2.25,1.0,1.0,1.0,0.0,3.0,0.0,2000-05-01,-0.2083488400521449
0.95,-0.54,0.0,-0.81,1018.0,-1.28,-1.18,-1.68,-1.01,13.9,-0.02,11.42,3.1,1.47,5.75,5.75,-0.7,53.43,-6.24,2000.0,5.0,2.0,14.3,3.6,1.0,1.0,1.0,0.0,3.0,0.0,2000-05-02,-0.2083488400521449
0.07,-0.57,1.0,-1.0,1018.2,-0.96,-1.33,-1.68,-1.12,13.3,-0.02,11.65,2.6,1.13,5.75,5.75,1.9,53.43,-6.24,2000.0,5.0,3.0,10.1,4.47,1.0,1.0,1.0,0.0,3.0,0.0,2000-05-03,-0.2083488400521449
-0.38,-0.34,0.0,-0.35,1014.7,-0.67,-0.72,-1.91,-0.5,10.1,-0.02,11.72,2.1,0.72,5.75,5.75,4.0,53.43,-6.24,2000.0,5.0,4.0,6.9,5.17,1.0,1.0,1.0,0.0,3.0,0.0,2000-05-04,-0.2083488400521449
-0.38,-0.41,1.0,-1.1,1008.7,-0.29,-0.57,-1.44,-0.5,7.5,-0.02,10.92,1.8,0.45,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,5.0,7.2,5.75,1.0,1.0,1.0,0.0,2.0,0.0,2000-05-05,-0.2083488400521449
0.34,0.29,0.0,0.06,1004.6,-0.67,-1.03,-1.68,-1.01,11.1,-0.02,11.48,2.8,1.34,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,6.0,7.6,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2000-05-06,-0.2083488400521449
0.87,0.65,0.0,0.12,1006.7,-0.49,-0.88,-1.79,-0.71,11.9,-0.02,12.38,3.0,1.61,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,7.0,8.6,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2000-05-07,-0.2083488400521449
0.87,0.49,0.0,-0.17,1008.8,-0.94,-0.88,-1.91,-1.01,12.2,-0.02,12.92,3.5,1.81,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,8.0,9.3,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2000-05-08,-0.2083488400521449
1.03,0.18,0.0,-0.25,1009.3,-1.3,-1.18,-1.68,-1.22,12.9,-0.02,13.42,3.0,1.4,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,9.0,11.5,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2000-05-09,-0.2083488400521449
0.64,-0.09,0.0,-0.46,1011.6,-0.16,0.2,-1.91,0.22,11.4,-0.02,13.48,2.8,1.54,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,10.0,10.8,5.75,1.0,1.0,1.0,0.0,3.0,1.0,2000-05-10,-0.2083488400521449
-0.21,0.63,0.0,0.89,1012.3,0.81,0.2,-1.68,0.22,0.5,-0.02,12.75,1.5,0.1,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,11.0,3.4,5.75,1.0,1.0,1.0,1.0,0.0,1.0,2000-05-11,-0.2083488400521449
0.01,0.49,0.0,0.56,1010.7,0.04,0.04,-1.68,0.02,0.0,-0.02,11.75,1.4,-0.17,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,12.0,5.1,5.75,1.0,1.0,1.0,0.0,0.0,1.0,2000-05-12,-0.2083488400521449
0.87,0.6,0.0,1.21,1010.6,-0.49,-0.42,-0.86,-0.5,8.2,-0.02,12.98,2.6,1.2,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,13.0,8.8,5.75,1.0,1.0,1.0,0.0,2.0,0.0,2000-05-13,-0.2083488400521449
0.62,0.81,0.0,0.64,1008.8,0.04,-0.11,-0.74,-0.29,5.3,-0.02,13.52,2.2,0.92,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,14.0,6.7,5.75,1.0,1.0,1.0,0.0,1.0,1.0,2000-05-14,-0.2083488400521449
1.38,1.17,0.0,1.14,1002.9,-0.14,0.2,-0.04,0.22,10.3,-0.02,13.95,3.9,2.16,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,15.0,8.8,5.75,1.0,1.0,1.0,0.0,3.0,1.0,2000-05-15,-0.2083488400521449
-0.09,0.31,0.0,0.83,994.3,-0.22,0.96,1.36,0.84,0.1,-0.02,13.58,1.1,-0.31,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,16.0,5.4,5.75,1.0,1.0,1.0,1.0,0.0,1.0,2000-05-16,-0.2083488400521449
0.03,0.06,0.0,0.21,995.2,1.03,0.65,0.42,0.53,5.4,-0.02,12.68,2.2,1.13,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,17.0,7.1,5.75,1.0,1.0,1.0,1.0,1.0,1.0,2000-05-17,-0.2083488400521449
0.01,0.22,0.0,0.19,997.3,1.34,0.5,1.01,0.53,5.5,-0.02,12.15,2.4,1.27,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,18.0,6.3,5.75,1.0,1.0,1.0,0.0,1.0,1.0,2000-05-18,-0.2083488400521449
0.19,-0.03,0.0,0.04,1000.0,0.25,0.04,0.89,0.12,11.9,-0.02,11.98,3.0,1.68,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,19.0,8.3,5.75,1.0,1.0,1.0,0.0,3.0,1.0,2000-05-19,-0.2083488400521449
0.13,-0.41,1.0,-1.04,999.5,-0.43,0.35,0.77,0.22,2.3,-0.02,11.92,1.7,0.24,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,20.0,9.7,5.75,1.0,1.0,1.0,0.0,1.0,1.0,2000-05-20,-0.2083488400521449
0.66,0.13,0.0,-0.0,999.8,0.29,0.04,1.01,0.12,8.9,-0.02,12.2,3.1,1.75,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,21.0,9.9,5.75,1.0,1.0,1.0,0.0,2.0,1.0,2000-05-21,-0.2083488400521449
0.42,-0.43,0.0,-0.41,1002.8,-0.4,-0.26,-0.86,-0.5,9.1,-0.02,12.6,2.9,1.47,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,22.0,11.2,5.75,1.0,1.0,1.0,0.0,2.0,0.0,2000-05-22,-0.2083488400521449
0.28,0.36,0.0,0.6,996.5,0.36,0.35,0.77,0.43,5.0,-0.02,12.68,2.2,0.86,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,23.0,7.0,5.75,1.0,1.0,1.0,1.0,1.0,1.0,2000-05-23,-0.2083488400521449
0.54,-0.25,0.0,-0.56,999.5,-0.22,0.04,0.31,-0.09,9.3,-0.02,12.6,3.1,1.68,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,24.0,11.0,5.75,1.0,1.0,1.0,1.0,2.0,1.0,2000-05-24,-0.2083488400521449
-0.07,-0.39,1.0,-0.89,997.6,-0.09,0.96,0.77,0.74,10.8,-0.02,12.4,2.6,1.34,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,25.0,8.6,5.75,1.0,1.0,1.0,1.0,3.0,1.0,2000-05-25,-0.2083488400521449
-0.13,-0.54,1.0,-0.89,996.5,-0.9,-0.42,-0.04,-0.19,7.3,-0.02,12.22,2.3,0.79,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,26.0,9.0,5.75,1.0,1.0,1.0,0.0,2.0,1.0,2000-05-26,-0.2083488400521449
0.01,-0.57,0.0,-0.58,991.8,-0.34,0.04,0.66,-0.29,8.2,-0.02,11.9,2.4,1.06,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,27.0,9.8,5.75,1.0,1.0,1.0,0.0,2.0,1.0,2000-05-27,-0.2083488400521449
-0.09,-0.5,0.0,-0.6,994.5,-0.43,-0.42,0.66,-0.4,9.9,-0.02,11.85,2.4,1.06,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,28.0,9.0,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2000-05-28,-0.2083488400521449
0.42,-0.66,0.0,-0.62,1002.4,-0.56,-0.11,-0.98,-0.29,10.9,-0.02,11.9,2.9,1.47,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,29.0,12.2,5.75,1.0,1.0,1.0,1.0,3.0,1.0,2000-05-29,-0.2083488400521449
0.38,-0.93,1.0,-1.31,1004.7,-1.32,-1.33,-1.21,-1.22,12.3,-0.02,12.3,2.9,1.4,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,30.0,13.2,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2000-05-30,-0.2083488400521449
0.52,-0.5,0.0,-0.75,1001.9,-0.29,0.04,-0.28,0.02,2.9,-0.02,12.28,1.9,0.38,5.75,5.75,5.75,53.43,-6.24,2000.0,5.0,31.0,12.0,5.75,1.0,1.0,1.0,0.0,1.0,1.0,2000-05-31,-0.2083488400521449
1.03,1.44,0.0,1.04,998.1,0.29,0.2,0.07,0.22,0.8,-0.02,12.88,2.2,0.65,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,1.0,5.9,5.75,1.0,1.0,1.0,0.0,0.0,1.0,2000-06-01,-0.2083488400521449
0.42,0.85,0.0,0.79,1003.4,-0.2,-0.57,0.19,-0.5,0.0,-0.02,13.28,1.7,0.17,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,2.0,5.5,5.75,1.0,1.0,1.0,1.0,0.0,0.0,2000-06-02,-0.2083488400521449
-0.32,0.81,0.0,1.12,1006.3,-0.11,-0.42,-2.03,-0.4,0.0,-0.02,12.8,0.8,-0.58,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,3.0,2.1,5.75,1.0,1.0,1.0,1.0,0.0,0.0,2000-06-03,-0.2083488400521449
-0.3,0.2,0.0,0.87,1007.3,-1.12,-1.18,1.47,-1.12,0.2,-0.02,12.5,1.2,-0.31,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,4.0,4.9,5.75,1.0,1.0,1.0,0.0,0.0,0.0,2000-06-04,-0.2083488400521449
-0.01,0.38,0.0,-0.5,1009.5,-1.12,-1.03,-0.86,-1.01,2.8,-0.02,12.72,2.1,0.51,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,5.0,5.5,5.75,1.0,1.0,1.0,0.0,1.0,0.0,2000-06-05,-0.2083488400521449
0.77,0.24,0.0,-0.41,1010.2,0.51,0.81,0.89,1.05,10.5,-0.02,13.08,3.3,1.95,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,6.0,9.9,5.75,1.0,1.0,1.0,0.0,3.0,1.0,2000-06-06,-0.2083488400521449
0.56,0.47,0.0,-0.39,1007.9,0.07,-0.26,-0.04,-0.19,2.4,-0.02,13.05,2.9,1.27,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,7.0,7.9,5.75,1.0,1.0,1.0,0.0,1.0,1.0,2000-06-07,-0.2083488400521449
0.17,0.42,0.0,0.94,999.6,-0.0,0.2,0.19,0.12,0.0,-0.02,12.85,1.6,0.1,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,8.0,6.2,5.75,1.0,1.0,1.0,0.0,0.0,1.0,2000-06-08,-0.2083488400521449
0.07,0.22,0.0,0.08,1001.1,-0.72,-0.72,0.54,-0.91,0.9,-0.02,12.7,1.8,0.24,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,9.0,6.6,5.75,1.0,1.0,1.0,0.0,0.0,0.0,2000-06-09,-0.2083488400521449
0.38,-0.3,0.0,-0.79,1001.1,0.4,1.11,-0.16,1.25,8.3,-0.02,12.48,2.3,0.99,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,10.0,10.4,5.75,1.0,1.0,1.0,0.0,2.0,1.0,2000-06-10,-0.2083488400521449
0.52,0.33,0.0,0.06,1003.3,0.63,0.2,0.42,0.22,2.0,-0.02,12.42,2.1,0.65,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,11.0,8.3,5.75,1.0,1.0,1.0,0.0,0.0,1.0,2000-06-11,-0.2083488400521449
2.13,1.44,0.0,1.29,1006.2,1.48,0.65,0.19,0.74,7.8,-0.02,13.88,4.1,2.7,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,12.0,11.3,5.75,1.0,1.0,1.0,0.0,2.0,1.0,2000-06-12,-0.2083488400521449
1.03,0.92,0.0,1.02,1009.7,0.74,0.65,0.54,0.43,11.2,-0.02,14.58,3.6,2.36,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,13.0,8.2,5.75,1.0,1.0,1.0,0.0,3.0,1.0,2000-06-13,-0.2083488400521449
0.6,0.63,0.0,0.23,1011.7,-1.41,-1.49,-1.91,-1.32,1.4,-0.02,14.5,2.4,0.72,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,14.0,7.4,5.75,1.0,1.0,1.0,1.0,0.0,0.0,2000-06-14,-0.2083488400521449
0.32,1.12,0.0,1.27,1015.4,-0.9,-1.33,-0.86,-1.22,0.7,-0.02,14.8,2.4,0.79,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,15.0,3.8,5.75,1.0,1.0,1.0,0.0,0.0,0.0,2000-06-15,-0.2083488400521449
1.21,1.24,0.0,1.25,1013.5,0.29,0.04,-0.86,0.02,14.7,-0.02,15.22,4.1,2.84,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,16.0,7.7,5.75,1.0,1.0,1.0,0.0,3.0,1.0,2000-06-16,-0.2083488400521449
1.74,1.8,0.0,1.42,1010.2,-0.38,-0.11,-0.86,-0.29,8.4,-0.02,16.05,3.6,1.88,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,17.0,7.8,5.75,1.0,1.0,1.0,0.0,2.0,1.0,2000-06-17,-0.2083488400521449
2.52,1.24,0.0,0.9,1007.2,-0.31,0.04,-0.86,-0.09,13.3,-0.02,16.58,4.9,3.12,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,18.0,14.1,5.75,1.0,1.0,1.0,0.0,3.0,1.0,2000-06-18,-0.2083488400521449
1.91,1.24,0.0,0.77,1000.5,-0.67,-0.42,0.31,-0.5,11.3,-0.02,17.05,4.1,2.43,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,19.0,11.1,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2000-06-19,-0.2083488400521449
1.32,1.57,0.0,1.41,994.7,0.33,0.2,-0.28,0.43,2.1,-0.02,16.77,2.7,0.99,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,20.0,6.7,5.75,1.0,1.0,1.0,0.0,1.0,1.0,2000-06-20,-0.2083488400521449
0.97,1.01,0.0,0.98,988.6,0.56,0.2,0.19,0.33,3.9,-0.02,15.88,2.6,1.13,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,21.0,7.5,5.75,1.0,1.0,1.0,1.0,1.0,1.0,2000-06-21,-0.2083488400521449
0.81,1.1,0.0,0.96,995.8,0.92,0.5,0.66,0.33,5.7,-0.02,15.3,2.8,1.54,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,22.0,6.3,5.75,1.0,1.0,1.0,1.0,2.0,1.0,2000-06-22,-0.2083488400521449
0.42,0.51,0.0,0.98,1007.2,1.25,0.65,0.77,0.64,7.1,-0.02,14.78,2.9,1.81,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,23.0,7.0,5.75,1.0,1.0,1.0,0.0,2.0,1.0,2000-06-23,-0.2083488400521449
0.4,0.24,0.0,0.19,1011.2,-0.31,-0.72,1.24,-0.5,3.2,-0.02,14.0,2.7,1.13,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,24.0,8.1,5.75,1.0,1.0,1.0,0.0,1.0,0.0,2000-06-24,-0.2083488400521449
-0.05,-0.0,0.0,-0.23,1013.4,-1.46,-1.49,0.77,-1.53,0.0,-0.02,13.95,1.4,-0.17,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,25.0,7.0,5.75,1.0,1.0,1.0,0.0,0.0,0.0,2000-06-25,-0.2083488400521449
0.74,0.11,0.0,-0.42,1015.2,-1.14,-1.18,-0.98,-0.81,9.8,-0.02,14.62,3.2,1.68,5.75,5.75,5.75,53.43,-6.24,2000.0,6.0,26.0,10.4,5.75,1.0,1.0,1.0,0.0,3.0,0.0,2000-06-26,-0.2083488400521449
